Time_1,CSA_1,CVP_1,Time_4,CSA_4,CVP_4,Time_5,CSA_5,CVP_5,Time_8,CSA_8,CVP_8,Time_10,CSA_10,CVP_10,Time_15,CSA_15,CVP_15,Time_18,CSA_18,CVP_18,Time_19,CSA_19,CVP_19,Time_20,CSA_20,CVP_20,Time_23,CSA_23,CVP_23,Time_24,CSA_24,CVP_24,Time_25,CSA_25,CVP_25,Time_28,CSA_28,CVP_28,Time_30,CSA_30,CVP_30,Time_31,CSA_31,CVP_31,Time_34,CSA_34,CVP_34,Time_38,CSA_38,CVP_38,Time_39,CSA_39,CVP_39,Time_40,CSA_40,CVP_40,Time_42,CSA_42,CVP_42,Time_44,CSA_44,CVP_44,Time_46,CSA_46,CVP_46,Time_47,CSA_47,CVP_47,Time_48,CSA_48,CVP_48,Time_49,CSA_49,CVP_49,Time_50,CSA_50,CVP_50,Time_51,CSA_51,CVP_51,Time_52,CSA_52,CVP_52,Time_53,CSA_53,CVP_53,Time_54,CSA_54,CVP_54,Time_55,CSA_55,CVP_55,Time_56,CSA_56,CVP_56,Time_57,CSA_57,CVP_57,Time_58,CSA_58,CVP_58
2.8,1.687256841,3.795037303,2.267605634,0.196394444,1.252665604,2.515625,1.581640051,10.9724722,2.8,0.267299187,3.03111918,3.22,1.538608499,9.914136964,2.775862069,0.361853586,0.939382415,2.476923077,1.438863658,7.799175046,1.883040936,0.426311075,3.028224213,2.981481482,1.49356464,7.758107657,2.283687943,1.955673244,2.624090007,3.22,1.330938877,0.941070465,3.126213592,0.659311655,7.439202024,2.617886179,1.391469027,5.897152251,1.233716475,0.485473986,7.634888314,1.262745098,1.176266522,5.849241336,2.267605634,0.347891663,6.756764787,2.981481482,0.954414391,5.592877934,3.744186047,0.499204507,10.56770855,2.515625,1.631247422,7.264068119,1.267716535,0.571818487,5.518168725,1.975460123,0.458949924,3.210902611,2.496124031,1.209548562,8.049507212,4.025,0.959782991,8.586174564,5.111111111,0.28120687,2.922431584,3.252525253,1.220634053,2.575582245,2.683333333,1.211341495,10.56596906,1.450450451,0.913089349,9.534800287,1.129824561,0.827417292,3.491119911,0.966966967,0.918258924,11.47995906,2,1.331937206,7.413719604,1.095238095,1.425120765,8.406266263,1.555555556,0.395990886,4.420503391,0.914772727,1.310944948,4.980028686,1.319672131,1.056771836,7.296829866
2.808695652,1.689278149,3.814264697,2.274647887,0.193497146,0.899363441,2.5234375,1.587573693,10.95747241,2.808695652,0.266651239,3.103688488,3.23,1.526309871,9.924837725,2.784482759,0.362565574,0.886669341,2.484615385,1.435617341,7.795633766,1.888888889,0.427241799,3.149195118,2.990740741,1.493594628,7.733539046,2.290780142,1.951054675,3.139235895,3.23,1.324440757,0.85548607,3.13592233,0.658549428,7.425268769,2.62601626,1.3884687,5.907448116,1.237547893,0.479281137,7.663025881,1.266666667,1.173209819,6.045312502,2.274647887,0.344867954,6.871005312,2.990740741,0.960365783,5.589375773,3.755813954,0.499131208,10.61871042,2.5234375,1.632127272,7.296505159,1.271653543,0.567911861,5.628101233,1.981595092,0.462503841,3.055865663,2.503875969,1.210853449,8.096628273,4.0375,0.959474828,8.548624347,5.126984127,0.283412206,2.844695596,3.262626263,1.216288683,2.830860127,2.691666667,1.21578868,10.47673708,1.454954955,0.91435298,9.549996368,1.133333333,0.829332953,3.179448891,0.96996997,0.919926051,11.46506653,2.00621118,1.329583122,7.418593683,1.098639456,1.422104307,8.394745591,1.560386473,0.396105037,4.456542618,0.917613636,1.311997263,5.066698928,1.323770492,1.05569952,7.31013195
2.817391304,1.691299458,3.83309069,2.281690141,0.192090222,0.765847141,2.53125,1.594402021,10.89339471,2.817391304,0.266013052,3.174252762,3.24,1.514565577,9.940458643,2.793103448,0.36346243,0.85837257,2.492307692,1.43271029,7.798713367,1.894736842,0.42817596,3.283317183,3,1.493630659,7.692644944,2.29787234,1.945760573,3.612294225,3.24,1.319236596,0.800840861,3.145631068,0.657996204,7.373907118,2.634146342,1.385323974,5.928079787,1.24137931,0.473088287,7.691163448,1.270588235,1.170175847,6.241383667,2.281690141,0.342519884,6.997283644,3,0.96702106,5.576468329,3.767441861,0.49933098,10.66971229,2.53125,1.633020484,7.330086079,1.275590551,0.564221818,5.738033741,1.987730061,0.466089417,2.965478574,2.511627907,1.212259022,8.153078003,4.05,0.958984691,8.487689227,5.142857143,0.285466365,2.798395011,3.272727273,1.212285587,3.08613801,2.7,1.220315919,10.37069238,1.45945946,0.91561661,9.592436922,1.136842105,0.830878506,2.98331925,0.972972973,0.921596363,11.450174,2.01242236,1.327229039,7.424896866,1.102040816,1.419007825,8.383224918,1.565217391,0.396232986,4.493611486,0.920454546,1.313206551,5.137704273,1.327868853,1.054627203,7.323434033
2.826086957,1.693208334,3.850436515,2.288732394,0.190683298,0.643898519,2.5390625,1.601230349,10.72672959,2.826086957,0.265372172,3.24370731,3.25,1.502821283,9.954041485,2.801724138,0.364390097,0.833475968,2.5,1.430539361,7.817736234,1.900584795,0.42926704,3.444749346,3.009259259,1.493801277,7.615898118,2.304964539,1.940310318,3.939149795,3.25,1.315933925,0.760439431,3.155339806,0.657688843,7.298692584,2.642276423,1.382128264,5.958853735,1.245210728,0.466699771,7.711495267,1.274509804,1.167178902,6.383959256,2.288732394,0.341270879,7.122645797,3.009259259,0.974628472,5.544382158,3.779069767,0.49968708,10.79523395,2.5390625,1.633469178,7.371960133,1.279527559,0.560612933,5.847966249,1.993865031,0.469671807,2.900650732,2.519379845,1.213762324,8.201352848,4.0625,0.958297287,8.366343108,5.158730159,0.287406106,2.756849554,3.282828283,1.208603445,3.212452307,2.708333333,1.225183384,10.25624131,1.463963964,0.916884176,9.635008085,1.140350877,0.832312439,2.996264473,0.975975976,0.923302432,11.37343059,2.01863354,1.32536779,7.432933215,1.105442177,1.415727286,8.367716475,1.570048309,0.39640693,4.542006406,0.923295455,1.314472524,5.207634553,1.331967213,1.053855376,7.342890122
2.834782609,1.694330186,3.864229935,2.295774648,0.189276374,0.521949896,2.546875,1.608195147,10.54793668,2.834782609,0.264728367,3.31665741,3.26,1.492352052,9.955545666,2.810344828,0.365447152,0.810638114,2.507692308,1.428569678,7.853582224,1.906432749,0.430405993,3.644415643,3.018518519,1.494057188,7.523985392,2.312056738,1.934250205,4.150964378,3.26,1.315763429,0.746745632,3.165048544,0.657533892,7.200101061,2.650406504,1.379065659,6.002327833,1.249042146,0.459933897,7.731827085,1.278431373,1.164320803,6.511945142,2.295774648,0.340852984,7.246786377,3.018518519,0.982493866,5.512295987,3.790697674,0.500175682,10.92075561,2.546875,1.633521075,7.413130175,1.283464567,0.557004049,5.91629037,2,0.473252455,2.798535706,2.527131783,1.215239317,8.228168618,4.075,0.95746936,8.216606685,5.174603175,0.289261027,2.720108997,3.292929293,1.205156143,3.338766603,2.716666667,1.230061136,10.14179024,1.468468469,0.918152278,9.672876291,1.143859649,0.833746372,3.009209696,0.978978979,0.9250085,11.29128273,2.024844721,1.323512779,7.442050573,1.108843537,1.412446747,8.351791916,1.574879227,0.396580874,4.589161938,0.926136364,1.315738497,5.264664057,1.336065574,1.053347979,7.362346212
2.843478261,1.695452038,3.877999316,2.302816901,0.18786945,0.426721518,2.5546875,1.615337355,10.45494507,2.843478261,0.264090448,3.410192511,3.27,1.481882821,9.951872594,2.818965517,0.366539494,0.795292092,2.515384615,1.427171982,7.909935047,1.912280702,0.431666857,3.933985467,3.027777778,1.494526335,7.406660301,2.319148936,1.92793468,4.238888669,3.27,1.317104392,0.746971477,3.174757282,0.657308799,7.067768011,2.658536585,1.376681404,6.062266115,1.252873563,0.453168023,7.752158904,1.282352941,1.161462704,6.639931029,2.302816901,0.340803034,7.371215262,3.027777778,0.990470108,5.43964462,3.802325581,0.500868107,11.09839483,2.5546875,1.633228826,7.45113216,1.287401575,0.553654012,5.966930926,2.006134969,0.476830561,2.750220628,2.534883721,1.21669,8.25241027,4.0875,0.956732871,8.027439285,5.190476191,0.291153876,2.687151286,3.303030303,1.201866035,3.397532585,2.725,1.234964603,10.03247436,1.472972973,0.919368567,9.701224541,1.147368421,0.835029032,3.041698281,0.981981982,0.926709773,11.20913488,2.031055901,1.322132335,7.450568084,1.112244898,1.409142911,8.333222123,1.579710145,0.396801959,4.63012053,0.928977273,1.317028172,5.321693561,1.340163934,1.052840582,7.383355937
2.852173913,1.696440119,3.891179722,2.309859155,0.187560445,0.371573507,2.5625,1.622479563,10.41816108,2.852173913,0.263462822,3.550718768,3.28,1.472129091,9.942672943,2.827586207,0.367625967,0.835086992,2.523076923,1.426054018,7.962305207,1.918128655,0.433029314,4.24925585,3.037037037,1.495157795,7.226542159,2.326241135,1.921201983,4.24947243,3.28,1.319898284,0.756643065,3.184466019,0.656882644,6.874039509,2.666666667,1.375225463,6.152987444,1.256704981,0.446371433,7.772490722,1.28627451,1.158689069,6.76004383,2.309859155,0.341135158,7.497007046,3.037037037,0.998185908,5.363612821,3.813953488,0.501728593,11.27603404,2.5625,1.632620396,7.485375044,1.291338583,0.550352965,6.017571482,2.012269939,0.480384272,2.70190555,2.542635659,1.21806654,8.229459735,4.1,0.956363738,7.811231699,5.206349206,0.293302876,2.656039757,3.313131313,1.198778242,3.43378246,2.733333333,1.239694363,9.93342882,1.477477478,0.920558165,9.730095899,1.150877193,0.835946116,3.07541933,0.984984985,0.928327916,10.99950375,2.037267081,1.320764059,7.457791142,1.115646259,1.405792478,8.312818303,1.584541063,0.397057615,4.667607265,0.931818182,1.318460061,5.365191273,1.344262295,1.052716455,7.404365662
2.860869565,1.697026887,3.904360128,2.316901409,0.187285751,0.316425496,2.5703125,1.629195469,10.41042067,2.860869565,0.262854937,3.70965037,3.29,1.463090862,9.935225657,2.836206897,0.368710093,0.93691543,2.530769231,1.425355651,8.020845654,1.923976608,0.434478526,4.587685797,3.046296296,1.495910989,6.972391193,2.333333333,1.914203511,4.232987007,3.29,1.324411002,0.772048028,3.194174757,0.656206953,6.652112109,2.674796748,1.374847625,6.277788528,1.260536399,0.439411814,7.79288182,1.290196078,1.155991451,6.832918127,2.316901409,0.341835533,7.622798829,3.046296296,1.004724889,5.085996703,3.825581395,0.50272676,11.49024567,2.5703125,1.631719898,7.507870738,1.295275591,0.547051918,6.068212038,2.018404908,0.4838992,2.660269176,2.550387597,1.219420018,8.206509201,4.1125,0.956427422,7.5736173,5.222222222,0.295778974,2.626907253,3.323232323,1.196104392,3.452652261,2.741666667,1.24414185,9.834383284,1.481981982,0.921594148,9.756285903,1.154385965,0.8368632,3.117447394,0.987987988,0.929946059,10.78265659,2.043478261,1.319825097,7.463050947,1.119047619,1.402442045,8.291083985,1.589371981,0.397313271,4.694678427,0.934659091,1.319891949,5.405728904,1.348360656,1.052618461,7.416444284
2.869565217,1.697613655,3.91719166,2.323943662,0.187011056,0.261277485,2.578125,1.635684015,10.41867571,2.869565217,0.262280391,3.859684535,3.3,1.454052633,9.943185966,2.844827586,0.369625554,1.250869912,2.538461539,1.425085069,8.086589583,1.929824561,0.436108187,4.920493957,3.055555556,1.496838191,6.671952236,2.340425532,1.907024084,4.114462808,3.3,1.329748828,0.797425295,3.203883495,0.655471832,6.441728299,2.682926829,1.376104422,6.42179041,1.264367816,0.432452196,7.813332198,1.294117647,1.153293833,6.905792423,2.323943662,0.34277224,7.744079798,3.055555556,1.010355641,4.771728891,3.837209302,0.503855012,11.7044573,2.578125,1.6308686,7.530042039,1.299212598,0.544026677,6.117428599,2.024539877,0.487418133,2.632324147,2.558139535,1.220750433,8.161352892,4.125,0.956827878,7.32791138,5.238095238,0.298493957,2.599263194,3.333333333,1.193743246,3.454141986,2.75,1.248360822,9.735337748,1.486486487,0.922434621,9.77806744,1.157894737,0.837780283,3.166978567,0.990990991,0.931557255,10.56580943,2.049689441,1.318902861,7.467355396,1.12244898,1.39913765,8.265852361,1.594202899,0.397628588,4.720072988,0.9375,1.321323837,5.445090037,1.352459016,1.052586598,7.428522905
2.87826087,1.698231805,3.929927252,2.330985916,0.186736361,0.245335661,2.5859375,1.64217256,10.4300463,2.87826087,0.261729003,3.972124506,3.31,1.445925705,9.983362534,2.853448276,0.370447311,1.635520561,2.546153846,1.42502838,8.161915085,1.935672515,0.437766972,5.242627667,3.064814815,1.497824145,6.329417659,2.347517731,1.899615442,3.975699906,3.31,1.335620552,0.832139088,3.213592233,0.654702789,6.234569477,2.691056911,1.378374531,6.56628555,1.268199234,0.425492577,7.833782575,1.298039216,1.150609363,6.978666719,2.330985916,0.344098224,7.864971904,3.064814815,1.01504709,4.42377213,3.848837209,0.505054094,12.03768948,2.5859375,1.630009223,7.551467239,1.303149606,0.541014562,6.16227146,2.030674847,0.490919514,2.604379118,2.565891473,1.222000568,8.111570379,4.1375,0.95749918,7.078699135,5.253968254,0.301356377,2.573355655,3.343434343,1.191691454,3.450406365,2.758333333,1.252328427,9.711803048,1.490990991,0.923115621,9.793620166,1.161403509,0.838201965,3.214516551,0.993993994,0.932920702,10.41023144,2.055900621,1.318217859,7.47026838,1.12585034,1.39591382,8.240620737,1.599033816,0.397948878,4.742114347,0.940340909,1.322815763,5.483542056,1.356557377,1.052682865,7.434938123
2.886956522,1.698902257,3.942778768,2.338028169,0.186692288,0.236312576,2.59375,1.646681163,10.42622621,2.886956522,0.261234144,4.07283719,3.32,1.437798777,10.05755954,2.862068966,0.371109478,2.106997065,2.553846154,1.425438457,8.280630178,1.941520468,0.439676946,5.478262236,3.074074074,1.498988613,6.045254603,2.354609929,1.892159805,3.779112139,3.32,1.342025525,0.901289119,3.223300971,0.65366083,6.001489413,2.699186992,1.381557118,6.721558331,1.272030651,0.418881216,7.854232952,1.301960784,1.147927358,7.04780499,2.338028169,0.345842156,7.96280556,3.074074074,1.018568946,4.065708685,3.860465116,0.506295684,12.37092166,2.59375,1.629069268,7.576926191,1.307086614,0.538023869,6.207114322,2.036809816,0.494321377,2.585087907,2.573643411,1.22320755,8.057009073,4.15,0.958275624,6.834182351,5.26984127,0.304254561,2.501297803,3.353535354,1.189953775,3.430994704,2.766666667,1.256068872,9.688268348,1.495495496,0.923231219,9.809883635,1.164912281,0.838512735,3.245955693,0.996996997,0.934284148,10.25633976,2.062111801,1.317545343,7.471665178,1.129251701,1.39268999,8.193249101,1.603864734,0.39831912,4.759369752,0.943181818,1.324356608,5.515433959,1.360655738,1.052779132,7.441353342
2.895652174,1.699572709,3.955733325,2.345070423,0.186763526,0.227289492,2.6015625,1.650892774,10.40784773,2.895652174,0.260780532,4.176905352,3.33,1.429395956,10.20059479,2.870689655,0.371651951,2.548529861,2.561538462,1.425967426,8.406698142,1.947368421,0.44158692,5.666504228,3.083333333,1.500228471,5.791236522,2.361702128,1.88496316,3.573177677,3.33,1.349657119,1.029019867,3.233009709,0.652358671,5.733536488,2.707317073,1.38576624,6.899843001,1.275862069,0.412278561,7.87468333,1.305882353,1.145254909,7.113207237,2.345070423,0.347941874,8.049109991,3.083333333,1.021333691,3.829807805,3.872093023,0.507575316,12.54190256,2.6015625,1.627921761,7.60944421,1.311023622,0.535325479,6.251957183,2.042944785,0.49757298,2.57033995,2.581395349,1.224371381,7.999307417,4.1625,0.959092022,6.590578573,5.285714286,0.307062619,2.387933792,3.363636364,1.188524343,3.411583043,2.775,1.259638948,9.664733648,1.5,0.923346817,9.835175065,1.168421053,0.838823505,3.277394836,1,0.935647594,9.892575879,2.068322981,1.316638651,7.472202513,1.132653061,1.389692656,8.144970088,1.608695652,0.398824949,4.76992482,0.946022727,1.325897453,5.5325656,1.364754098,1.05259978,7.446134253
2.904347826,1.700997385,3.968681335,2.352112676,0.186834763,0.223383654,2.609375,1.654907016,10.39071053,2.904347826,0.260355481,4.252125748,3.34,1.42071724,10.38924221,2.879310345,0.372076554,2.935165858,2.569230769,1.426838603,8.525153667,1.953216374,0.443775501,5.807353643,3.092592593,1.50156885,5.575051563,2.368794326,1.878017491,3.35856414,3.34,1.357359181,1.291184826,3.242718447,0.650772456,5.54519997,2.715447155,1.391192963,7.016414768,1.279693487,0.405675907,7.897189211,1.309803922,1.142633427,7.178609483,2.352112676,0.350945056,8.121838085,3.092592593,1.023377184,3.648201398,3.88372093,0.508891275,12.71288346,2.609375,1.626527301,7.642530965,1.31496063,0.53262709,6.296800044,2.049079755,0.500698911,2.555591992,2.589147287,1.225464075,7.932590969,4.175,0.959996683,6.345865926,5.301587302,0.309717983,2.164852469,3.373737374,1.187373922,3.392610717,2.783333333,1.262946626,9.73373449,1.504504505,0.922742845,9.866616728,1.171929825,0.83896778,3.300185624,1.003003003,0.936735471,9.638535854,2.074534162,1.315716346,7.471487089,1.136054422,1.387043777,8.076491534,1.61352657,0.399330779,4.774654911,0.948863636,1.327438299,5.549072665,1.368852459,1.052325931,7.450915163
2.913043478,1.703176284,3.981612038,2.35915493,0.186906001,0.231418061,2.6171875,1.65684888,10.37463158,2.913043478,0.259979286,4.305727732,3.35,1.412038524,10.61276934,2.887931035,0.372383288,3.120378991,2.576923077,1.427707572,8.586295423,1.959064328,0.446000957,5.95676267,3.101851852,1.502983083,5.43510948,2.375886525,1.871864374,3.19252395,3.35,1.364722275,1.516878915,3.252427185,0.64870272,5.360896292,2.723577236,1.397300902,7.090940041,1.283524904,0.399479705,7.919695093,1.31372549,1.140011945,7.24401173,2.35915493,0.354524725,8.175246009,3.101851852,1.02454855,3.513423071,3.895348837,0.510247304,12.72562963,2.6171875,1.624897774,7.676389579,1.318897638,0.529955868,6.34099317,2.055214724,0.503372733,2.543753071,2.596899225,1.226519445,7.851123045,4.1875,0.96105351,6.097505205,5.317460318,0.312104654,1.884235627,3.383838384,1.186638121,3.37363839,2.791666667,1.266123104,9.849003104,1.509009009,0.922138873,9.901234037,1.175438597,0.838790958,3.319179575,1.006006006,0.937823348,9.38449583,2.080745342,1.314637378,7.467738679,1.139455782,1.384394898,7.996927866,1.618357488,0.400055967,4.773560024,0.951704546,1.329002815,5.554025084,1.37295082,1.051997354,7.45515487
2.92173913,1.705355182,3.994674382,2.366197183,0.186423844,0.239452468,2.625,1.658790744,10.36456211,2.92173913,0.25963225,4.329281201,3.36,1.40339637,10.84621222,2.896551724,0.372596924,3.195725106,2.584615385,1.42857402,8.631647562,1.964912281,0.44841799,6.082058187,3.111111111,1.504426858,5.369864085,2.382978723,1.866207733,3.042366027,3.36,1.371112445,1.665877456,3.262135922,0.646376544,5.177489415,2.731707317,1.404061686,7.125721886,1.287356322,0.393389808,7.942200975,1.317647059,1.137481616,7.30503038,2.366197183,0.358525092,8.231198199,3.111111111,1.025018288,3.407912295,3.906976744,0.511658178,12.73837579,2.625,1.623037993,7.705310261,1.322834646,0.527406759,6.385013033,2.061349693,0.505759524,2.531962634,2.604651163,1.227537491,7.774501643,4.2,0.962209621,5.821619777,5.333333333,0.313951917,1.567659085,3.393939394,1.186370566,3.402733783,2.8,1.269120362,9.964271717,1.513513514,0.921072686,9.937293242,1.178947368,0.838614136,3.333805115,1.009009009,0.938911226,9.130428321,2.086956522,1.313545708,7.461666627,1.142857143,1.382270152,7.903352722,1.623188406,0.400918255,4.766579784,0.954545455,1.330568339,5.558977503,1.37704918,1.051356046,7.459394576
2.930434783,1.709954197,4.014318814,2.373239437,0.184973249,0.247486875,2.6328125,1.660265186,10.36115868,2.930434783,0.259320559,4.339477136,3.37,1.394754217,11.03596747,2.905172414,0.372686429,3.11721236,2.592307692,1.428983584,8.665058912,1.970760234,0.450932691,6.157570389,3.12037037,1.505927581,5.340216319,2.390070922,1.861144104,2.944316464,3.37,1.376279688,1.731642674,3.27184466,0.643800084,4.986660308,2.739837398,1.411654252,7.115800171,1.29118774,0.38729991,7.964706856,1.321568628,1.135052568,7.365318431,2.373239437,0.363126841,8.300635003,3.12037037,1.024934858,3.319111765,3.918604651,0.513149804,12.68865896,2.6328125,1.62096277,7.72898439,1.326771654,0.52485765,6.429032896,2.067484663,0.507600002,2.52067655,2.612403101,1.228574763,7.724266865,4.2125,0.963440734,5.550753969,5.349206349,0.315037804,1.395471072,3.404040404,1.186505499,3.447851749,2.808333333,1.272061615,10.15310754,1.518018018,0.919876131,9.970446658,1.18245614,0.838437314,3.337178688,1.012012012,0.939772043,8.876040156,2.093167702,1.312538234,7.449663384,1.146258503,1.380856728,7.781421017,1.628019324,0.401780544,4.755395719,0.957386364,1.332133864,5.561462866,1.381147541,1.050714737,7.464148133
2.939130435,1.716005281,4.033963245,2.38028169,0.183522653,0.292565042,2.640625,1.660671235,10.36018078,2.939130435,0.25908054,4.341956805,3.38,1.386706128,11.04048173,2.913793103,0.372737055,3.026413365,2.6,1.429227007,8.687667452,1.976608187,0.453541936,6.191108113,3.12962963,1.507387423,5.334458596,2.397163121,1.856705134,2.858334407,3.38,1.380628268,1.750355992,3.281553398,0.640895141,4.810215498,2.74796748,1.41943051,7.072930751,1.295019157,0.381513484,7.988503953,1.325490196,1.132623521,7.425606481,2.38028169,0.368117474,8.370071808,3.12962963,1.024264878,3.244634303,3.930232558,0.514711006,12.63894212,2.640625,1.618754841,7.752739244,1.330708661,0.522276583,6.473052759,2.073619632,0.508872074,2.510505349,2.620155039,1.229694631,7.674032087,4.225,0.964722042,5.294490695,5.365079365,0.315323978,1.269376914,3.414141414,1.186976951,3.540056607,2.816666667,1.274851587,10.48907781,1.522522523,0.918359826,9.997848566,1.185964912,0.838080744,3.340552261,1.015015015,0.940619633,8.62165199,2.099378882,1.311538834,7.437497314,1.149659864,1.379443305,7.659367719,1.632850242,0.402954816,4.737897404,0.960227273,1.333662963,5.563311571,1.385245902,1.050024539,7.46890169
2.947826087,1.722056365,4.071396932,2.387323944,0.182072058,0.34999113,2.6484375,1.661077285,10.35771458,2.947826087,0.258867568,4.335502214,3.39,1.379252105,10.95288279,2.922413793,0.372717698,2.926936645,2.607692308,1.428842508,8.681924716,1.98245614,0.456270751,6.204953533,3.138888889,1.508745064,5.365971943,2.404255319,1.852572599,2.801012679,3.39,1.384207606,1.742137264,3.291262136,0.637961722,4.654840634,2.756097561,1.426916543,7.011446048,1.298850575,0.375921279,8.013592266,1.329411765,1.130313869,7.485296498,2.387323944,0.37343616,8.43495489,3.138888889,1.02338772,3.161532497,3.941860465,0.51627832,12.52171048,2.6484375,1.616387186,7.776561368,1.334645669,0.519619296,6.512396552,2.079754601,0.509842559,2.500334148,2.627906977,1.230897095,7.650892677,4.2375,0.965997873,5.073138418,5.380952381,0.314822484,1.217032924,3.424242424,1.187701527,3.679348355,2.825,1.277616345,10.82504807,1.527027027,0.91659229,10.01715383,1.189473684,0.837696325,3.237272574,1.018018018,0.941467224,8.374633026,2.105590062,1.310604634,7.425180478,1.153061225,1.378579633,7.529714788,1.637681159,0.404141568,4.717241964,0.963068182,1.335129332,5.562167733,1.389344262,1.049294852,7.476944968
2.956521739,1.730460723,4.114304235,2.394366197,0.180544646,0.407417218,2.65625,1.660589499,10.35342205,2.956521739,0.258693929,4.313554263,3.4,1.371798083,10.81156251,2.931034483,0.372660056,2.72902258,2.615384615,1.428331516,8.667380449,1.988304094,0.4590495,6.190294899,3.148148148,1.509858955,5.414035753,2.411347518,1.849251496,2.787088916,3.4,1.386959379,1.750802464,3.300970874,0.635003529,4.528483673,2.764227642,1.433882151,6.936088413,1.302681992,0.370329075,8.038680579,1.333333333,1.128036057,7.542793726,2.394366197,0.379397859,8.499358634,3.148148148,1.022975332,3.068368956,3.953488372,0.517839386,12.40447884,2.65625,1.613806017,7.800821458,1.338582677,0.51696201,6.542388207,2.085889571,0.510185249,2.490300434,2.635658915,1.232238122,7.629760332,4.25,0.967290759,4.905179431,5.396825397,0.313676334,1.180780356,3.434343434,1.188572837,3.811845128,2.833333333,1.280180911,11.16101832,1.531531532,0.91467704,10.04206786,1.192982456,0.837311906,3.117262962,1.021021021,0.942112334,8.166916466,2.111801242,1.309677678,7.409538786,1.156462585,1.378375663,7.400061857,1.642512077,0.405399987,4.691633869,0.965909091,1.336595702,5.55845886,1.393442623,1.048565166,7.484988246
2.965217391,1.739649506,4.206006414,2.401408451,0.177826576,0.477337093,2.6640625,1.659282365,10.34648479,2.965217391,0.258541807,4.28756981,3.41,1.36607112,10.64935692,2.939655172,0.372506697,2.443608656,2.623076923,1.42747267,8.643210195,1.994152047,0.462004486,6.155831269,3.157407407,1.510790035,5.477115194,2.418439716,1.846101054,2.807883524,3.41,1.38983872,1.809225735,3.310679612,0.632014585,4.484548506,2.772357724,1.439988832,6.876690648,1.30651341,0.365106924,8.063768892,1.337254902,1.125770508,7.600290953,2.401408451,0.385621483,8.54494815,3.157407407,1.023045285,2.981504272,3.965116279,0.519362327,12.30405546,2.6640625,1.610990211,7.825366226,1.342519685,0.514277398,6.572379862,2.09202454,0.510194858,2.480344276,2.643410853,1.23360632,7.615808591,4.2625,0.96866891,4.794373435,5.412698413,0.312080966,1.152543679,3.444444444,1.189378284,3.923956972,2.841666667,1.282740981,11.42644763,1.536036036,0.912475055,10.06788756,1.196491228,0.836784057,2.964463739,1.024024024,0.942732395,7.959199905,2.118012422,1.308903568,7.387687381,1.159863946,1.378171692,7.29765897,1.647342995,0.406819657,4.664374888,0.96875,1.338062071,5.552771146,1.397540984,1.047336691,7.500479963
2.973913044,1.748838289,4.344626741,2.408450704,0.175108507,0.597232117,2.671875,1.657975231,10.33737445,2.973913044,0.258392409,4.258495586,3.42,1.360344157,10.51665142,2.948275862,0.372306223,2.099778266,2.630769231,1.426388905,8.606463015,2,0.464959473,6.045565221,3.166666667,1.51135947,5.556678106,2.425531915,1.843539328,2.919113408,3.42,1.392744996,1.980215571,3.32038835,0.628966505,4.460550999,2.780487805,1.445667326,6.870308138,1.310344828,0.3603817,8.088857204,1.341176471,1.123609205,7.657788181,2.408450704,0.392101461,8.580442228,3.166666667,1.023753361,2.904717757,3.976744186,0.520788137,12.20363208,2.671875,1.608018786,7.860376924,1.346456693,0.511553326,6.602371517,2.098159509,0.509836689,2.470388118,2.651162791,1.235001688,7.604834174,4.275,0.970158316,4.733265691,5.428571429,0.309893745,1.141843561,3.454545455,1.1901154,4.036068816,2.85,1.285411337,11.69187694,1.540540541,0.910233138,10.08974181,1.2,0.836032099,2.771450844,1.027027027,0.943352457,7.771023681,2.124223603,1.308148832,7.357502855,1.163265306,1.378417435,7.206890933,1.652173913,0.408239328,4.614973841,0.971590909,1.339436354,5.542046382,1.401639344,1.046086047,7.51597168
2.982608696,1.759411866,4.482991728,2.415492958,0.172390437,0.71712714,2.6796875,1.655508657,10.330456,2.982608696,0.258212602,4.241620709,3.43,1.35604618,10.46206575,2.956896552,0.371932991,1.754456611,2.638461539,1.425108335,8.555478527,2.005847953,0.46820468,5.833261446,3.175925926,1.511821558,5.62657263,2.432624114,1.841175863,3.06620111,3.43,1.395607011,2.142521405,3.330097087,0.625886196,4.455974372,2.788617886,1.450940111,6.932034635,1.314176245,0.355656477,8.124019449,1.345098039,1.121447902,7.714468627,2.415492958,0.39895952,8.610494896,3.175925926,1.024813033,2.83875479,3.988372093,0.5221283,12.14162488,2.6796875,1.60508015,7.900620588,1.350393701,0.508829254,6.632363172,2.104294479,0.508931704,2.435663809,2.658914729,1.236461243,7.593014605,4.2875,0.971691354,4.711094199,5.444444444,0.306894371,1.144850057,3.464646465,1.19085748,4.124234522,2.858333333,1.288161873,11.95730625,1.545045045,0.907698401,10.10358318,1.203508772,0.835280141,2.581749094,1.03003003,0.943842657,7.645810768,2.130434783,1.307514551,7.320869107,1.166666667,1.379140997,7.120992747,1.657004831,0.409804904,4.56114438,0.974431818,1.34078398,5.530990092,1.405737705,1.0444637,7.53846574
